,2022-06-12,2022-06-19,2022-06-26,2022-07-03,2022-07-10,2022-07-17,2022-07-24,2022-07-31,2022-08-07,2022-08-14,2022-08-21,2022-08-28,2022-09-04,2022-09-11,2022-09-18,2022-09-25,2022-10-02,2022-10-09,2022-10-16,2022-10-23,2022-10-30,2022-11-06,2022-11-13,2022-11-20,2022-11-27,2022-12-04,2022-12-11,2022-12-18,2022-12-25,2023-01-01,2023-01-08,2023-01-15,2023-01-22,2023-01-29,2023-02-05,2023-02-12,2023-02-19,2023-02-26,2023-03-05,2023-03-12,2023-03-19,2023-03-26,2023-04-02,2023-04-09,2023-04-16,2023-04-23,2023-04-30,2023-05-07,2023-05-14,2023-05-21,2023-05-28
tactustechnology,0,0,0,0,0,0,0,0,0,0,65,74,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,61,0,88,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,79,0,0,89
serv,90,94,89,89,92,94,86,84,95,84,88,98,85,95,93,97,94,94,94,82,86,94,93,84,92,82,87,90,76,80,96,96,87,93,95,94,86,100,95,92,91,95,83,91,90,91,95,97,92,95,92
greatjonesgoods,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,53,0,0,62,0,53,0,0,29,85,0,0,0,0,0,0,0,27,0,0,49,0,0,0,0,0
touchofmodern,40,28,0,63,100,28,23,45,28,0,19,43,0,35,0,55,24,31,38,51,46,19,24,75,61,34,50,37,17,32,20,17,64,54,31,0,30,23,0,0,0,0,52,20,57,22,0,24,26,14,36
reznext,0,0,0,0,0,0,0,72,0,0,0,0,75,81,0,83,0,0,0,0,0,0,0,0,62,0,0,88,0,0,0,100,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
memsdrive,65,0,69,62,0,0,0,0,0,0,0,0,0,0,0,82,0,0,52,0,0,38,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,45,0,0,0,0
redbus,70,65,63,66,54,54,60,65,92,67,62,60,64,59,60,81,76,76,100,86,78,64,65,70,73,75,80,93,84,68,70,62,68,63,62,61,63,69,58,62,61,59,72,65,70,89,88,98,97,99,99
omie,70,73,80,77,84,78,80,84,84,86,96,100,91,92,89,82,83,75,83,76,64,67,70,72,68,68,70,59,61,80,78,88,82,73,76,83,75,86,84,80,73,82,66,80,71,84,76,77,75,80,78
nekohealth,0,0,0,0,73,0,0,0,0,0,31,0,0,0,0,0,0,100,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
approva,67,97,78,72,68,74,79,27,35,43,45,36,48,74,83,95,66,89,85,70,67,76,99,71,87,69,79,59,83,54,50,58,64,81,82,68,59,70,86,60,79,100,59,63,80,89,74,82,68,64,68
pebblebee,38,33,41,21,24,20,0,30,0,40,0,23,30,0,37,29,15,0,61,41,24,43,0,0,0,24,32,17,0,0,49,38,31,21,0,23,0,0,0,0,22,0,57,42,0,0,51,60,100,21,74
billpay,84,86,99,90,90,78,81,100,56,86,91,97,93,80,70,90,98,93,79,91,72,72,87,57,85,78,78,75,64,94,79,77,68,69,80,93,89,93,73,69,85,95,76,71,77,72,82,68,76,74,80
sandpointe,67,33,35,41,58,49,44,49,13,24,100,67,47,35,20,39,20,29,40,22,0,58,20,13,22,28,22,0,11,25,42,12,24,20,12,24,41,21,10,0,18,21,10,21,26,38,44,36,34,10,40
verlume,60,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,33,0,0,0,37,100,0,0,40,0,72,0,0,0,0,0,0,0,0,0,0,0,76,0,63,0,0,0,0,52,0,0,0,56
audiokinetic,57,31,0,53,100,62,0,0,0,50,23,22,35,48,0,0,55,39,0,40,30,30,42,0,0,0,44,0,0,57,46,38,0,35,77,0,46,93,26,0,38,44,0,45,66,66,35,0,0,0,45
danmagi,36,38,0,47,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,43,0,0,26,0,95,0,0,0,0,58,0,0,0,37,76,0,0,0,0,0,0,81,0,41,0,100,0,0,0,63
ichip,72,47,50,34,68,45,0,28,39,35,49,0,90,95,59,42,74,37,27,100,0,63,48,56,28,50,25,0,59,57,28,0,21,66,71,61,34,0,35,28,76,30,40,40,0,0,22,0,24,0,60
smartup,60,81,84,75,67,76,53,92,67,51,75,60,77,91,64,85,81,50,83,85,61,81,68,90,79,53,61,61,57,63,75,58,94,75,77,44,44,71,87,48,53,82,61,100,42,70,61,81,91,76,78
cityads,0,0,20,36,31,47,34,45,37,32,20,15,0,38,0,23,17,0,41,0,0,25,41,39,57,31,100,0,0,84,34,31,0,36,18,75,14,0,0,39,47,0,32,27,19,40,0,86,0,31,36
healthbank,88,0,31,40,0,0,0,0,0,100,0,0,51,0,0,0,56,39,35,0,0,0,0,0,0,0,0,0,60,44,0,0,0,0,0,0,33,55,0,72,0,0,0,0,0,0,0,25,25,43,0
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
fasten.com,0,0,0,37,30,0,0,0,0,0,0,54,0,66,0,0,0,0,0,0,36,0,0,0,82,0,0,0,51,0,0,0,0,0,0,0,0,53,0,0,0,0,0,31,0,0,100,0,0,0,0
safetytechnology,33,0,0,0,0,0,0,0,26,0,36,0,23,0,31,100,0,0,0,0,0,0,0,0,0,45,0,0,39,0,38,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,25,0
parstream,0,0,0,33,0,0,0,0,0,0,37,0,0,0,100,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,42,0,0,0,27,0,0,0,0,0,0,44,0,0,0
mintsongs,0,35,0,0,24,0,35,0,0,30,38,0,0,23,0,0,0,0,0,100,0,23,0,78,0,0,0,0,0,0,65,0,0,0,75,52,0,53,58,0,0,0,0,0,0,0,0,0,0,0,90
splitsecnd,0,0,0,0,45,0,0,0,0,0,0,0,0,0,86,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,41,0,0,100,0,0,0
rockx,37,0,63,38,59,39,71,66,54,59,36,38,26,70,41,100,48,0,46,60,0,0,41,45,46,30,20,46,33,42,0,0,0,88,40,33,94,0,37,0,36,0,30,0,58,55,44,43,34,34,0
bonifii,0,0,0,61,0,0,0,0,48,0,0,47,0,0,43,0,0,0,0,0,51,0,0,0,56,100,98,0,45,0,0,0,0,0,0,0,0,28,0,0,0,35,0,0,0,0,0,0,0,0,0
getgrace,0,46,0,0,0,0,0,40,0,0,0,0,0,0,31,43,0,0,0,0,59,41,0,0,0,0,0,0,0,0,0,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,42,0,0
justanswer,40,53,48,43,48,41,42,48,50,43,47,100,56,52,40,48,50,48,51,49,53,47,47,43,45,42,54,51,80,80,76,60,61,63,61,56,50,59,59,68,71,62,63,78,68,94,89,66,63,54,74
sightbox,0,0,0,0,36,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,76,65,0,0,61,0,0,0,0,0,0,0,0,0,86,33,100,0
nilus,13,21,21,23,19,25,17,17,13,100,50,13,13,22,16,35,24,17,15,21,16,20,20,28,15,13,35,26,17,29,14,27,17,9,25,22,19,21,20,16,24,20,14,19,24,21,16,20,15,0,10
loseit,45,52,35,51,59,49,46,41,49,62,71,76,81,40,48,64,57,54,46,46,47,38,58,40,48,38,38,48,54,100,74,63,70,73,80,51,73,42,59,64,70,80,53,60,51,54,51,63,49,52,52
koloma,37,40,55,31,38,0,0,38,45,0,28,71,75,43,29,45,0,32,0,0,34,25,0,0,44,38,0,88,0,0,0,54,79,64,33,0,56,44,22,26,50,29,51,43,38,18,88,0,49,100,0
waiakea,88,53,70,52,70,82,84,99,82,71,80,61,40,82,65,55,51,65,51,47,68,53,43,13,55,48,69,40,32,47,56,43,66,58,54,57,50,64,58,57,58,65,60,76,69,100,90,81,66,71,46
calaxy,82,79,58,66,61,30,65,41,30,51,42,67,19,51,49,49,42,52,23,100,47,46,48,41,56,46,28,65,53,55,35,43,30,51,28,52,70,82,32,37,70,60,53,46,67,18,42,34,44,80,43
allsocial,0,34,0,69,0,66,0,0,0,0,38,53,0,85,0,0,55,0,0,0,72,25,69,0,0,32,0,0,0,0,24,0,27,0,0,100,0,0,52,52,55,0,0,0,0,0,0,0,0,0,38
miscusi,92,94,98,65,79,66,80,76,86,69,61,83,74,84,100,83,91,86,89,79,94,90,88,85,93,72,98,69,85,74,53,56,87,94,75,86,75,71,73,83,76,70,57,68,55,58,71,75,51,54,55
palladius,36,49,34,0,0,28,59,0,0,0,76,66,0,0,65,0,57,23,0,37,0,0,0,21,54,21,0,44,0,32,32,28,0,50,75,40,0,46,67,21,64,38,32,100,38,36,46,64,42,66,27
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
lightbrick,0,0,0,0,0,0,0,58,38,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bottlefish,0,0,0,0,0,0,0,0,0,0,0,0,22,37,0,0,25,0,0,0,0,0,0,0,0,35,0,32,0,40,0,100,21,0,0,0,39,37,0,0,25,0,26,0,0,0,94,39,0,22,0
inphi,0,85,86,0,65,50,47,21,19,24,0,0,20,59,100,0,28,56,50,0,19,0,0,0,0,0,0,0,51,0,0,20,28,0,52,0,0,17,26,49,0,70,31,49,31,25,18,0,0,30,29
prixtel,60,78,67,99,77,86,74,91,81,77,84,99,100,92,78,72,82,86,62,61,77,63,55,61,63,68,51,54,63,83,64,52,61,70,91,80,79,76,90,77,67,66,75,68,74,69,74,72,59,58,56
naturetrak,0,0,38,0,75,0,0,0,0,0,42,0,0,39,0,0,0,0,0,85,0,0,75,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,67,0,0,100,0,0,0,0,0
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
crowdfunder,65,71,63,66,55,51,45,46,58,49,46,21,34,63,55,41,41,63,56,56,85,47,62,71,46,72,66,50,44,54,72,59,65,90,44,100,63,97,77,73,60,76,52,69,59,76,92,55,60,88,36
neoom,28,39,40,21,9,37,52,17,9,47,49,37,23,17,31,37,27,42,23,14,39,8,16,38,36,26,17,42,0,39,28,20,30,37,38,40,100,22,0,36,59,15,38,31,19,24,26,68,22,21,25
oasis.app,0,0,0,55,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,50,0,72,59,0,0,80,0,0,59,0,0,50,0,100,51,0,0,0,0,0,0,0
upspringbaby,0,0,100,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,90,42,0,0,0,53,45,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,40,0,0,0,76,0,0
allocab,89,36,70,96,59,68,32,34,47,44,62,46,59,100,45,28,52,54,35,54,25,32,27,16,67,0,45,23,40,47,34,22,28,62,36,22,37,23,0,54,46,61,16,33,25,41,46,12,49,0,24
dreama,53,67,54,58,62,60,67,67,58,64,64,72,54,49,73,75,100,56,67,62,66,85,77,46,72,60,72,61,67,69,79,66,54,68,50,61,57,60,53,63,49,52,75,61,64,55,46,71,50,51,58
reliefband,68,26,62,70,71,73,45,26,60,55,50,39,14,42,23,23,65,62,60,22,25,45,31,35,80,40,33,67,51,28,100,53,37,69,19,47,74,67,56,66,32,55,67,28,60,42,71,71,63,49,36
blekko,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,47,0,41,55,46,0,0,0,0,77,98,0,0,0,100,0,0,34,30,0,0,0,0,0,42,0,0,91,0,0,0,0,0,31,0,41
loopsider,9,24,18,0,0,0,19,25,0,30,15,0,27,19,30,17,24,0,0,12,12,24,31,13,8,0,23,29,31,0,14,28,0,15,15,0,20,24,19,23,87,100,33,36,55,15,10,20,0,16,0
perirx,0,56,0,0,0,0,0,0,0,0,56,0,0,0,0,45,0,0,0,0,62,0,38,61,71,0,100,0,0,0,0,0,0,0,0,0,0,0,25,0,35,0,0,0,0,0,0,0,24,39,0
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
storelink,0,0,45,40,91,0,16,48,38,0,48,0,16,26,16,0,63,55,20,37,58,45,72,31,23,0,48,0,0,62,17,44,0,0,30,61,0,32,0,15,38,27,100,35,34,42,0,0,64,28,43
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
displaylink,77,76,80,74,88,83,87,82,81,81,77,83,76,78,78,80,74,82,73,91,90,84,93,74,78,78,76,69,54,81,78,90,97,87,100,94,81,86,90,84,80,81,83,80,88,78,74,74,74,74,68
coinfloor,21,0,59,43,0,0,0,0,34,0,0,38,19,0,0,0,0,0,0,0,29,0,25,100,0,0,36,0,0,0,37,0,0,0,72,0,0,55,27,0,0,0,30,0,0,53,0,0,0,71,0
itaro,20,29,44,40,44,71,45,45,63,33,43,37,37,28,47,50,37,54,46,52,28,43,53,89,76,52,39,55,48,72,81,76,58,68,53,65,80,78,51,60,93,44,94,76,83,100,76,80,65,69,91
arigo,15,24,23,20,21,14,20,24,28,24,61,83,100,72,71,44,40,41,37,42,54,51,55,41,27,30,29,28,26,34,23,22,26,26,29,30,18,24,32,22,25,44,70,39,33,28,28,37,31,40,37
luma,64,64,66,79,75,72,60,69,70,72,70,67,71,71,100,93,70,66,64,62,65,63,62,62,68,68,78,63,61,67,70,60,61,66,64,67,71,62,68,63,66,64,81,87,78,77,73,76,92,85,85
avochato,0,0,66,0,50,44,23,31,0,43,28,100,32,0,94,0,52,29,42,22,0,26,25,28,35,38,21,27,43,17,0,0,0,31,0,36,22,30,65,0,45,27,41,38,17,0,65,0,0,69,0
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
deepsearch,26,0,0,23,0,0,25,0,25,0,0,0,0,0,100,34,0,0,0,0,27,0,0,57,0,24,0,0,24,26,0,0,0,0,36,0,0,0,0,0,0,44,24,0,18,0,0,18,38,21,30
videotouch,0,42,37,0,0,0,21,0,100,37,48,0,22,20,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,55,0,30,0,0,0,0,0,0,0,34,0,34,0,48,21,0,0,23,0,0,41
videotouch,0,42,37,0,0,0,21,0,100,37,48,0,22,20,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,55,0,30,0,0,0,0,0,0,0,34,0,34,0,48,21,0,0,23,0,0,41
mixamo,83,72,73,73,76,84,75,82,83,77,76,76,69,66,76,73,71,76,77,86,81,82,80,80,85,81,81,89,75,84,84,89,81,81,84,93,78,85,87,86,100,91,80,83,93,84,74,77,82,82,80
flexiti,73,60,69,68,62,63,63,70,68,75,79,72,66,63,70,67,74,76,77,79,75,81,92,99,94,80,89,84,96,100,78,75,69,84,63,71,71,85,79,88,74,81,80,66,71,73,80,76,73,68,65
acerde,0,0,0,0,0,0,0,0,35,0,34,0,100,27,55,0,48,27,0,32,32,0,28,0,0,0,0,0,30,73,28,0,0,0,0,0,0,0,0,0,0,32,63,0,25,30,28,0,0,45,0
dropp,67,70,68,70,87,93,88,85,80,84,68,76,65,91,74,83,69,73,70,78,83,82,75,99,92,74,79,89,72,93,76,74,85,81,67,83,72,69,94,72,67,86,70,89,100,88,92,79,64,77,94
owlytics,0,0,0,0,0,0,0,0,32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,25,0,0,0,0,35,0,0,0,0,0,37,0,46,0,0,0,0,0,0,0,0,0,0,0
fizzback,66,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,74,61,0,0,0,0,0,100,0,46,0,0,0,0,0,0,0,0,0,40,0,0,37,0,0,0,0
theglue,0,57,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,24,0,0,0,0,0,37,0,0,23,0,35,0,30,0,0,89,0,0,0,47,0,0,0,0,0,0,0,51,21,0,0,0
placecast,23,29,19,56,31,100,0,0,0,33,0,0,41,43,45,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,45,0,47,0,30,0,64,39,0,0,0,0,0,0,0,0,0,0,0
navigator.com,43,0,0,0,55,0,0,39,0,52,64,0,0,0,31,33,54,0,32,59,56,60,61,51,89,72,91,30,84,100,30,74,43,44,83,31,51,0,42,0,33,53,54,0,34,0,0,0,33,0,0
rackam,62,54,38,48,33,32,20,55,0,21,0,22,0,0,34,32,63,32,34,43,0,35,35,0,38,29,0,15,31,0,43,21,39,0,73,100,79,47,60,36,45,0,26,46,18,39,80,0,38,44,21
moviepilot,79,75,84,67,63,63,72,81,83,70,82,73,87,81,91,79,83,88,79,86,78,71,75,66,61,67,89,80,100,92,71,80,80,72,72,60,75,64,75,78,65,69,69,76,62,60,82,61,56,72,57
surrealdb,0,0,0,0,0,12,4,0,0,0,6,0,15,100,64,26,25,26,20,22,21,26,17,16,9,14,10,8,15,23,16,16,14,8,37,19,22,18,29,22,27,17,18,22,19,25,26,20,12,17,22
sustonable,0,98,0,62,0,0,0,0,0,0,0,0,0,0,0,38,33,0,100,0,41,0,0,0,66,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,49,0,0,0,66
logi-d,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,84,40,0,0,0,0,0,0,62,0,0,0,0,43,0,0,0,0,0,0,35,0,0,0,86,0,0,0,0
cardiosonic,0,0,0,0,0,51,0,0,0,42,0,55,0,0,0,0,0,0,0,0,0,0,28,69,0,0,92,0,27,0,0,0,0,0,0,0,81,0,0,0,0,30,0,0,0,0,0,100,0,0,47
eridan,59,49,56,50,54,33,100,55,46,51,35,36,38,56,79,48,44,63,48,52,53,35,45,42,36,49,66,62,48,40,38,45,52,73,81,62,66,46,69,69,48,51,56,60,58,54,60,59,58,52,53
curapipe,0,44,0,63,60,0,68,96,98,56,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,39,0,51,0,0,0,0,0,100,0,0,34,0,0,0,0,78,0,0,0,0,0,0
seasogood,53,0,0,0,0,0,0,0,0,100,0,50,90,78,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,45
kapilendo,0,0,0,0,58,31,0,30,0,0,0,0,37,0,36,43,25,0,30,0,0,0,0,0,28,0,75,0,0,0,100,0,0,51,0,0,0,41,0,31,0,0,0,31,27,58,68,42,0,0,0
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
talixo,86,95,63,75,74,66,43,83,63,65,42,71,39,51,65,50,29,43,66,24,43,20,59,24,29,52,0,0,46,58,59,57,82,62,42,35,89,88,62,21,31,61,90,50,83,99,37,71,12,100,46
novumind,0,0,0,0,0,0,57,0,52,0,43,0,0,0,0,65,0,62,0,0,40,0,0,0,0,0,79,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,38,0,100
compliance360,0,0,0,0,0,65,0,0,0,82,0,0,0,0,0,0,0,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
biosolvit,45,0,0,0,0,27,100,0,0,0,38,0,0,17,33,54,0,0,0,0,0,0,20,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,18,33,0,44,0
epsor,40,50,46,29,25,41,13,41,27,40,25,0,42,33,38,11,52,27,43,56,36,78,27,58,48,17,69,38,15,19,39,56,34,58,37,31,41,41,18,23,50,47,57,43,62,100,53,92,94,49,72
zenwtr,41,0,37,33,27,0,53,0,0,0,0,0,0,0,0,100,0,0,0,40,0,0,54,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,26,65,0,0,0,79,0,0,42,28,0,0
springbig,49,30,46,46,47,29,21,45,51,48,0,92,26,26,19,67,25,0,14,11,29,0,25,0,12,0,20,0,41,17,17,13,13,34,16,100,43,29,13,15,25,36,17,38,12,22,18,0,12,54,45
electricimp,0,0,0,0,77,0,0,0,0,0,38,0,36,0,0,0,0,0,0,0,20,42,0,33,0,0,0,0,22,0,0,0,0,45,51,0,0,0,0,0,100,0,0,0,0,0,0,0,0,26,0
steephill,45,58,64,84,84,100,40,12,19,30,33,40,25,15,19,33,17,9,15,37,15,8,14,0,0,9,0,7,8,6,17,17,37,16,13,23,16,21,26,16,11,18,8,18,27,32,38,31,33,37,22
verses,56,60,55,53,55,58,56,56,100,84,60,63,60,60,60,59,56,55,57,60,62,60,60,54,58,60,57,54,62,61,58,60,61,60,61,64,63,64,64,61,63,68,74,69,64,65,66,64,65,60,60
saysh,5,6,3,1,2,3,2,2,3,100,87,30,7,5,2,5,4,3,5,4,3,0,2,2,4,2,4,2,0,1,0,3,1,1,2,3,4,5,2,4,4,2,4,3,4,19,26,5,2,4,4
constru,100,87,89,86,95,84,88,83,79,76,79,89,85,69,86,92,84,88,58,90,91,90,69,86,69,75,62,61,79,44,72,79,57,69,69,74,89,89,80,80,79,81,66,79,85,80,66,83,75,74,80
skillr,0,0,0,0,0,0,0,0,23,0,0,0,0,24,0,0,45,0,0,0,0,55,0,28,0,100,40,0,22,0,54,50,0,21,50,26,30,51,56,0,46,0,0,28,43,29,27,0,0,0,28
dassiet,100,0,0,48,40,0,47,0,55,51,31,0,0,0,24,0,0,24,28,0,0,0,0,0,0,0,0,0,29,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,40,0,51,0,0,0,0
sonicemotion,0,31,0,0,58,0,0,0,0,0,0,0,45,0,0,0,43,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,44,0,39,31,40,0,0,0,0,35,0,35,0,68,0,0
tensorcomm,0,53,0,62,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,29,0,0,0,33,0,0,0,0,0,29,0,34,0
tynt,38,53,43,68,46,39,49,75,59,61,46,20,37,49,34,68,48,75,52,54,68,67,90,77,100,82,48,55,70,55,57,83,57,51,49,66,33,63,76,51,69,82,40,68,85,55,57,72,62,44,50
rayton,86,73,81,90,82,99,73,72,76,77,82,80,50,70,78,79,76,78,74,92,100,77,80,76,76,78,90,74,94,94,88,84,63,98,95,73,91,84,85,61,80,80,71,79,77,72,77,91,89,85,72
greenmantra,0,0,0,0,63,0,0,0,41,0,0,24,0,0,0,29,0,100,0,0,29,0,28,26,39,0,0,0,0,25,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,58,0,0,0
plurk,77,78,75,63,75,87,68,83,82,76,87,75,80,85,68,80,77,79,67,76,63,72,100,76,77,71,77,69,80,65,66,73,50,72,75,73,72,72,68,66,72,70,63,63,59,64,63,73,72,77,64
hintsa,15,22,16,18,27,17,26,22,14,19,0,13,31,20,15,29,29,35,21,28,27,20,26,23,10,16,20,100,12,22,23,35,27,24,21,16,15,14,15,36,29,23,15,15,22,19,14,18,21,25,16
key.co,38,0,43,0,0,100,0,0,0,76,0,0,0,0,76,48,0,0,97,44,0,71,0,0,46,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ggumim,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,47,0,0,0,0,0,0,0,0,0,0,0,0,58,0,64,0,0,44,0,0,0,0
andapt,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,41,35,0,0,0,0,0,42,0,0,0,0,0,0,0,67,0,0,53,0,37,0,0,71,0,52,0,0,0,45,0,0
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
bridgit,62,64,67,62,63,64,65,51,92,56,64,67,65,56,69,76,55,62,58,54,48,59,100,84,74,59,50,69,68,73,63,60,47,66,54,93,98,63,61,59,66,78,64,58,65,60,57,55,79,56,63
healthsignz,0,0,0,0,0,0,0,0,0,100,0,64,0,0,38,72,0,0,0,60,0,0,0,49,43,80,0,0,0,0,0,0,41,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
wegame,95,89,75,78,98,52,55,93,68,57,57,60,68,44,68,63,54,64,34,64,73,70,76,78,54,76,81,39,53,55,73,42,36,65,58,50,66,58,45,79,71,84,51,63,70,71,63,100,74,77,60
vigilos,0,90,0,0,0,0,99,0,0,0,0,0,56,0,0,0,0,0,69,0,0,0,0,0,70,0,55,0,0,94,92,0,87,0,0,0,0,0,0,0,0,53,0,100,55,0,50,0,73,0,0
powerx,65,70,52,66,62,65,38,100,62,80,91,60,45,60,44,65,43,32,49,55,64,36,55,57,39,42,51,58,53,57,40,53,64,45,59,52,47,63,50,54,40,58,52,46,56,31,52,44,44,55,65
quarri,100,49,0,0,0,0,0,47,0,0,20,0,0,0,0,41,34,0,0,0,28,0,0,20,0,48,50,24,26,0,0,0,0,0,26,21,16,30,0,15,0,0,16,0,0,37,0,0,21,57,19
resi,69,60,65,72,75,59,57,70,72,57,55,59,57,65,53,54,56,62,53,53,55,55,63,50,55,61,68,61,60,57,54,48,44,53,56,51,46,52,58,52,48,57,74,100,70,34,48,53,44,42,43
breach.com,0,0,0,0,0,0,0,47,0,91,0,0,0,63,0,0,0,0,0,0,0,53,0,35,0,100,0,69,0,0,90,0,0,49,68,0,0,0,34,0,46,0,0,64,0,0,0,54,0,0,100
oakmaninns,0,0,0,0,36,0,0,0,0,50,30,0,0,0,0,48,45,0,0,0,0,36,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,100,0,57,0,0,53
zenrez,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,51,0,92,0,0,0,0,51,0,0,68,0,0,0,0,0,0,60,0,0,0,0,0,0,0,45,0,0,0,0,0,0,100,0,0,0
volcon,56,59,77,75,92,50,52,43,66,100,83,61,76,90,60,55,61,58,36,56,45,38,52,42,53,50,82,89,63,92,36,47,52,47,63,55,65,54,38,35,48,65,52,66,64,58,65,63,82,57,57
,30,32,32,29,33,100,41,32,32,34,33,36,32,34,33,31,33,33,31,33,34,35,33,34,31,32,33,30,32,32,31,33,33,33,33,36,34,33,33,32,33,33,34,31,32,32,31,32,32,32,32
